ExperimentTitle,SampleName,SampleDescription,SequencingDate,FileName,FileLocation
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-09-20-070,Needles selected on 2011-09-20 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_222_dual22_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-09-20-070,Needles selected on 2011-09-20 biological replicate 3 techical replicate 3,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_222_dual22_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-09-20-070,Needles selected on 2011-09-20 biological replicate 3 techical replicate 3,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_222_dual22_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-071,Needles selected on 2011-10-17 biological replicate 1 techical replicate 1,2012-08-03T10:00:00,4_120803_AD16GBACXX_61_index22_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-071,Needles selected on 2011-10-17 biological replicate 1 techical replicate 1,2012-08-03T10:00:00,4_120803_AD16GBACXX_61_index22_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-071,Needles selected on 2011-10-17 biological replicate 1 techical replicate 2,2012-09-07T10:00:00,8_120907_BD191AACXX_61_index22_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-071,Needles selected on 2011-10-17 biological replicate 1 techical replicate 2,2012-09-07T10:00:00,8_120907_BD191AACXX_61_index22_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-072,Needles selected on 2011-10-17 biological replicate 2 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_223F_dual23_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-072,Needles selected on 2011-10-17 biological replicate 2 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_223F_dual23_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-072,Needles selected on 2011-10-17 biological replicate 2 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_223F_dual23_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-072,Needles selected on 2011-10-17 biological replicate 2 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_223F_dual23_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-073,Needles selected on 2011-10-17 biological replicate 3 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_224B_dual24_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-073,Needles selected on 2011-10-17 biological replicate 3 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_224B_dual24_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-073,Needles selected on 2011-10-17 biological replicate 3 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_224B_dual24_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-10-17-073,Needles selected on 2011-10-17 biological replicate 3 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_224B_dual24_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-074,Needles selected on 2011-11-16 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_225_dual25_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-074,Needles selected on 2011-11-16 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_225_dual25_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-074,Needles selected on 2011-11-16 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_225_dual25_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-074,Needles selected on 2011-11-16 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_225_dual25_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-075,Needles selected on 2011-11-16 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_226_dual26_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-075,Needles selected on 2011-11-16 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_226_dual26_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-075,Needles selected on 2011-11-16 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_226_dual26_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-075,Needles selected on 2011-11-16 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_226_dual26_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-076,Needles selected on 2011-11-16 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_227_dual27_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-076,Needles selected on 2011-11-16 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_227_dual27_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-076,Needles selected on 2011-11-16 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_227_dual27_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2011-11-16-076,Needles selected on 2011-11-16 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_227_dual27_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-077,Needles selected on 2012-02-21 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_228_dual28_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-077,Needles selected on 2012-02-21 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_228_dual28_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-077,Needles selected on 2012-02-21 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_228_dual28_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-077,Needles selected on 2012-02-21 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_228_dual28_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-078,Needles selected on 2012-02-21 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_229_dual29_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-078,Needles selected on 2012-02-21 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_229_dual29_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-078,Needles selected on 2012-02-21 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_229_dual29_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-078,Needles selected on 2012-02-21 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_229_dual29_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-079,Needles selected on 2012-02-21 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_230_dual30_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-079,Needles selected on 2012-02-21 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_230_dual30_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-079,Needles selected on 2012-02-21 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_230_dual30_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-02-21-079,Needles selected on 2012-02-21 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_230_dual30_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-080,Needles selected on 2012-03-27 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_231_dual31_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-080,Needles selected on 2012-03-27 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_231_dual31_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-080,Needles selected on 2012-03-27 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_231_dual31_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-080,Needles selected on 2012-03-27 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_231_dual31_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-081,Needles selected on 2012-03-27 biological replicate 2 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_232B_dual32_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-081,Needles selected on 2012-03-27 biological replicate 2 techical replicate 1,2013-07-17T10:00:00,2_130717_AH0JVPADXX_P463_232B_dual32_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-081,Needles selected on 2012-03-27 biological replicate 2 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_232B_dual32_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-081,Needles selected on 2012-03-27 biological replicate 2 techical replicate 2,2013-07-17T10:00:00,1_130717_AH0JVPADXX_P463_232B_dual32_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-082,Needles selected on 2012-03-27 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_233_dual33_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-082,Needles selected on 2012-03-27 biological replicate 3 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_233_dual33_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-082,Needles selected on 2012-03-27 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_233_dual33_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-03-27-082,Needles selected on 2012-03-27 biological replicate 3 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_233_dual33_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-084,Needles selected on 2012-04-24 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_234_dual34_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-084,Needles selected on 2012-04-24 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_234_dual34_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-084,Needles selected on 2012-04-24 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_234_dual34_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-084,Needles selected on 2012-04-24 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_234_dual34_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-085,Needles selected on 2012-04-24 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_235_dual35_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-085,Needles selected on 2012-04-24 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_235_dual35_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-085,Needles selected on 2012-04-24 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_235_dual35_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-04-24-085,Needles selected on 2012-04-24 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_235_dual35_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-086,Needles selected on 2012-05-02 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_236F_dual36_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-086,Needles selected on 2012-05-02 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_236F_dual36_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-086,Needles selected on 2012-05-02 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_236F_dual36_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-086,Needles selected on 2012-05-02 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_236F_dual36_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-088,Needles selected on 2012-05-02 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_237_dual37_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-088,Needles selected on 2012-05-02 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_237_dual37_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-088,Needles selected on 2012-05-02 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_237_dual37_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-02-088,Needles selected on 2012-05-02 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_237_dual37_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-089,Needles selected on 2012-05-11 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_238_dual38_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-089,Needles selected on 2012-05-11 biological replicate 1 techical replicate 1,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_238_dual38_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-089,Needles selected on 2012-05-11 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_238_dual38_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-089,Needles selected on 2012-05-11 biological replicate 1 techical replicate 2,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_238_dual38_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-091,Needles selected on 2012-05-11 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_240_dual39_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-091,Needles selected on 2012-05-11 biological replicate 2 techical replicate 1,2013-06-14T10:00:00,2_130614_BH0E9UADXX_P463_240_dual39_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-091,Needles selected on 2012-05-11 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_240_dual39_1.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
Overwintering the boreal winter: From seasonal gene expression and photosynthetic responses to acclimation of conifers,2012-05-11-091,Needles selected on 2012-05-11 biological replicate 2 techical replicate 2,2013-06-14T10:00:00,1_130614_BH0E9UADXX_P463_240_dual39_2.fastq.gz,/mnt/picea/projects/spruce/sjansson/seasonal-needles/u2015030/raw_data
